model,dataset,mode,file,context_switch_effort,sloc_effort
LR,IND-JLMIV+R-2020,original,commons-collections-3.1.csv_commons-collections-3.2.csv,1.098901099,6.848866705
LR,IND-JLMIV+R-2020,noDup,commons-collections-3.1.csv_diffToPreviousRelease_commons-collections-3.2.csv,3.03030303,11.67282616
LR,IND-JLMIV+R-2020,original,commons-collections-3.2.csv_commons-collections-3.3.csv,1.465201465,11.62686991
LR,IND-JLMIV+R-2020,noDup,commons-collections-3.2.csv_diffToPreviousRelease_commons-collections-3.3.csv,7.5,23.96180835
LR,IND-JLMIV+R-2020,original,commons-collections-3.3.csv_commons-collections-4.0.csv,1.481481481,16.5166252
LR,IND-JLMIV+R-2020,noDup,commons-collections-3.3.csv_diffToPreviousRelease_commons-collections-4.0.csv,1.481481481,16.5166252
LR,IND-JLMIV+R-2020,original,commons-collections-4.0.csv_commons-collections-4.1.csv,2.990033223,20.8123001
LR,IND-JLMIV+R-2020,noDup,commons-collections-4.0.csv_diffToPreviousRelease_commons-collections-4.1.csv,2.990033223,20.8123001
LR,IND-JLMIV+R-2020,original,commons-compress-1.0.csv_commons-compress-1.1.csv,21.21212121,50.53217822
LR,IND-JLMIV+R-2020,noDup,commons-compress-1.0.csv_diffToPreviousRelease_commons-compress-1.1.csv,32.43243243,67.80269058
LR,IND-JLMIV+R-2020,original,commons-compress-1.1.csv_commons-compress-1.10.csv,10.75949367,37.36509534
LR,IND-JLMIV+R-2020,noDup,commons-compress-1.1.csv_diffToPreviousRelease_commons-compress-1.10.csv,11.80555556,38.22654462
LR,IND-JLMIV+R-2020,original,commons-compress-1.10.csv_commons-compress-1.11.csv,5.454545455,23.51855871
LR,IND-JLMIV+R-2020,noDup,commons-compress-1.10.csv_diffToPreviousRelease_commons-compress-1.11.csv,22.22222222,42.69072311
LR,IND-JLMIV+R-2020,original,commons-compress-1.11.csv_commons-compress-1.12.csv,4.21686747,19.09628833
LR,IND-JLMIV+R-2020,noDup,commons-compress-1.11.csv_diffToPreviousRelease_commons-compress-1.12.csv,5.072463768,19.50335128
LR,IND-JLMIV+R-2020,original,commons-compress-1.12.csv_commons-compress-1.13.csv,1.694915254,6.899059691
LR,IND-JLMIV+R-2020,noDup,commons-compress-1.12.csv_diffToPreviousRelease_commons-compress-1.13.csv,2.985074627,4.983415581
LR,IND-JLMIV+R-2020,original,commons-compress-1.13.csv_commons-compress-1.14.csv,6.666666667,19.91283157
LR,IND-JLMIV+R-2020,noDup,commons-compress-1.13.csv_diffToPreviousRelease_commons-compress-1.14.csv,20.75471698,39.92421976
LR,IND-JLMIV+R-2020,original,commons-compress-1.14.csv_commons-compress-1.15.csv,1.538461538,7.995143137
LR,IND-JLMIV+R-2020,noDup,commons-compress-1.14.csv_diffToPreviousRelease_commons-compress-1.15.csv,10.52631579,27.95861721
LR,IND-JLMIV+R-2020,original,commons-compress-1.15.csv_commons-compress-1.16.csv,0.995024876,4.26302213
LR,IND-JLMIV+R-2020,noDup,commons-compress-1.15.csv_diffToPreviousRelease_commons-compress-1.16.csv,4,9.244357213
LR,IND-JLMIV+R-2020,original,commons-compress-1.16.csv_commons-compress-1.2.csv,5.797101449,12.37272081
LR,IND-JLMIV+R-2020,noDup,commons-compress-1.16.csv_diffToPreviousRelease_commons-compress-1.2.csv,5.970149254,12.39179414
LR,IND-JLMIV+R-2020,original,commons-compress-1.2.csv_commons-compress-1.3.csv,6.451612903,16.49637748
LR,IND-JLMIV+R-2020,noDup,commons-compress-1.2.csv_diffToPreviousRelease_commons-compress-1.3.csv,9.090909091,18.34710744
LR,IND-JLMIV+R-2020,original,commons-compress-1.3.csv_commons-compress-1.4.csv,12.12121212,29.82150631
LR,IND-JLMIV+R-2020,noDup,commons-compress-1.3.csv_diffToPreviousRelease_commons-compress-1.4.csv,25.71428571,39.19246683
LR,IND-JLMIV+R-2020,original,commons-compress-1.4.csv_commons-compress-1.5.csv,11.65048544,34.82466747
LR,IND-JLMIV+R-2020,noDup,commons-compress-1.4.csv_diffToPreviousRelease_commons-compress-1.5.csv,29.26829268,46.22298309
LR,IND-JLMIV+R-2020,original,commons-compress-1.5.csv_commons-compress-1.6.csv,16.93548387,58.22210177
LR,IND-JLMIV+R-2020,noDup,commons-compress-1.5.csv_diffToPreviousRelease_commons-compress-1.6.csv,33.33333333,70.94240838
LR,IND-JLMIV+R-2020,original,commons-compress-1.6.csv_commons-compress-1.7.csv,13.97058824,47.32996407
LR,IND-JLMIV+R-2020,noDup,commons-compress-1.6.csv_diffToPreviousRelease_commons-compress-1.7.csv,28.07017544,53.65712634
LR,IND-JLMIV+R-2020,original,commons-compress-1.7.csv_commons-compress-1.8.csv,16.31205674,50.41297582
LR,IND-JLMIV+R-2020,noDup,commons-compress-1.7.csv_diffToPreviousRelease_commons-compress-1.8.csv,45.83333333,79.63897516
LR,IND-JLMIV+R-2020,original,commons-compress-1.8.csv_commons-compress-1.9.csv,18.62068966,48.87213651
LR,IND-JLMIV+R-2020,noDup,commons-compress-1.8.csv_diffToPreviousRelease_commons-compress-1.9.csv,41.17647059,55.37355842
LR,IND-JLMIV+R-2020,original,commons-configuration-1.0.csv_commons-configuration-1.1.csv,19.04761905,51.99342376
LR,IND-JLMIV+R-2020,noDup,commons-configuration-1.0.csv_diffToPreviousRelease_commons-configuration-1.1.csv,26.66666667,58.66439944
LR,IND-JLMIV+R-2020,original,commons-configuration-1.1.csv_commons-configuration-1.10.csv,12.96296296,37.53101395
LR,IND-JLMIV+R-2020,noDup,commons-configuration-1.1.csv_diffToPreviousRelease_commons-configuration-1.10.csv,13.46153846,37.88190773
LR,IND-JLMIV+R-2020,original,commons-configuration-1.10.csv_commons-configuration-1.2.csv,9.433962264,24.03594942
LR,IND-JLMIV+R-2020,noDup,commons-configuration-1.10.csv_diffToPreviousRelease_commons-configuration-1.2.csv,9.433962264,24.03594942
LR,IND-JLMIV+R-2020,original,commons-configuration-1.2.csv_commons-configuration-1.3.csv,20.23809524,53.73327251
LR,IND-JLMIV+R-2020,noDup,commons-configuration-1.2.csv_diffToPreviousRelease_commons-configuration-1.3.csv,24.13793103,61.39467312
LR,IND-JLMIV+R-2020,original,commons-configuration-1.3.csv_commons-configuration-1.4.csv,19.78021978,43.94299287
LR,IND-JLMIV+R-2020,noDup,commons-configuration-1.3.csv_diffToPreviousRelease_commons-configuration-1.4.csv,40,64.28088215
LR,IND-JLMIV+R-2020,original,commons-configuration-1.4.csv_commons-configuration-1.5.csv,14.13043478,36.7028403
LR,IND-JLMIV+R-2020,noDup,commons-configuration-1.4.csv_diffToPreviousRelease_commons-configuration-1.5.csv,41.37931034,50.96282173
LR,IND-JLMIV+R-2020,original,commons-configuration-1.5.csv_commons-configuration-1.6.csv,16.66666667,42.88504795
LR,IND-JLMIV+R-2020,noDup,commons-configuration-1.5.csv_diffToPreviousRelease_commons-configuration-1.6.csv,50,61.06256207
LR,IND-JLMIV+R-2020,original,commons-configuration-1.6.csv_commons-configuration-1.7.csv,8.771929825,25.67041859
LR,IND-JLMIV+R-2020,noDup,commons-configuration-1.6.csv_diffToPreviousRelease_commons-configuration-1.7.csv,20.40816327,38.23393078
LR,IND-JLMIV+R-2020,original,commons-configuration-1.7.csv_commons-configuration-1.8.csv,3.703703704,14.08569028
LR,IND-JLMIV+R-2020,noDup,commons-configuration-1.7.csv_diffToPreviousRelease_commons-configuration-1.8.csv,4.819277108,14.82726094
LR,IND-JLMIV+R-2020,original,commons-configuration-1.8.csv_commons-configuration-1.9.csv,5.555555556,19.8505215
LR,IND-JLMIV+R-2020,noDup,commons-configuration-1.8.csv_diffToPreviousRelease_commons-configuration-1.9.csv,5.555555556,19.8505215
LR,IND-JLMIV+R-2020,original,commons-configuration-1.9.csv_commons-configuration-2.0.csv,9.090909091,34.87488122
LR,IND-JLMIV+R-2020,noDup,commons-configuration-1.9.csv_diffToPreviousRelease_commons-configuration-2.0.csv,9.090909091,34.87488122
LR,IND-JLMIV+R-2020,original,commons-configuration-2.0.csv_commons-configuration-2.1.csv,0.858369099,4.877473154
LR,IND-JLMIV+R-2020,noDup,commons-configuration-2.0.csv_diffToPreviousRelease_commons-configuration-2.1.csv,0.858369099,4.877473154
LR,IND-JLMIV+R-2020,original,commons-configuration-2.1.csv_commons-configuration-2.2.csv,0.833333333,5.016374494
LR,IND-JLMIV+R-2020,noDup,commons-configuration-2.1.csv_diffToPreviousRelease_commons-configuration-2.2.csv,0.833333333,5.016374494
LR,IND-JLMIV+R-2020,original,commons-dbcp-1.0.csv_commons-dbcp-1.1.csv,5.128205128,7.707509881
LR,IND-JLMIV+R-2020,noDup,commons-dbcp-1.0.csv_diffToPreviousRelease_commons-dbcp-1.1.csv,5.882352941,8.215715189
LR,IND-JLMIV+R-2020,original,commons-dbcp-1.1.csv_commons-dbcp-1.2.csv,28.20512821,39.84976182
LR,IND-JLMIV+R-2020,noDup,commons-dbcp-1.1.csv_diffToPreviousRelease_commons-dbcp-1.2.csv,45,49.54856361
LR,IND-JLMIV+R-2020,original,commons-dbcp-1.2.csv_commons-dbcp-1.3.csv,33.96226415,56.28185525
LR,IND-JLMIV+R-2020,noDup,commons-dbcp-1.2.csv_diffToPreviousRelease_commons-dbcp-1.3.csv,40,57.76121355
LR,IND-JLMIV+R-2020,original,commons-dbcp-1.3.csv_commons-dbcp-1.4.csv,11.32075472,30.59610028
LR,IND-JLMIV+R-2020,noDup,commons-dbcp-1.3.csv_diffToPreviousRelease_commons-dbcp-1.4.csv,40,50.87281796
LR,IND-JLMIV+R-2020,original,commons-dbcp-1.4.csv_commons-dbcp-2.0.csv,11.32075472,34.86804084
LR,IND-JLMIV+R-2020,noDup,commons-dbcp-1.4.csv_diffToPreviousRelease_commons-dbcp-2.0.csv,11.32075472,34.86804084
LR,IND-JLMIV+R-2020,original,commons-dbcp-2.0.csv_commons-dbcp-2.1.csv,9.259259259,19.91778774
LR,IND-JLMIV+R-2020,noDup,commons-dbcp-2.0.csv_diffToPreviousRelease_commons-dbcp-2.1.csv,9.259259259,19.91778774
LR,IND-JLMIV+R-2020,original,commons-dbcp-2.1.csv_commons-dbcp-2.2.0.csv,7.407407407,12.94521786
LR,IND-JLMIV+R-2020,noDup,commons-dbcp-2.1.csv_diffToPreviousRelease_commons-dbcp-2.2.0.csv,7.407407407,12.94521786
LR,IND-JLMIV+R-2020,original,commons-dbcp-2.2.0.csv_commons-dbcp-2.3.0.csv,1.818181818,0.621118012
LR,IND-JLMIV+R-2020,noDup,commons-dbcp-2.2.0.csv_diffToPreviousRelease_commons-dbcp-2.3.0.csv,1.818181818,0.621118012
LR,IND-JLMIV+R-2020,original,commons-dbcp-2.3.0.csv_commons-dbcp-2.4.0.csv,0,0
LR,IND-JLMIV+R-2020,noDup,commons-dbcp-2.3.0.csv_diffToPreviousRelease_commons-dbcp-2.4.0.csv,0,0
LR,IND-JLMIV+R-2020,original,commons-dbcp-2.4.0.csv_commons-dbcp-2.5.0.csv,0,0
LR,IND-JLMIV+R-2020,noDup,commons-dbcp-2.4.0.csv_diffToPreviousRelease_commons-dbcp-2.5.0.csv,0,0
LR,IND-JLMIV+R-2020,original,commons-digester-1.4.csv_commons-digester-1.5.csv,2.702702703,3.798202378
LR,IND-JLMIV+R-2020,noDup,commons-digester-1.4.csv_diffToPreviousRelease_commons-digester-1.5.csv,0,0
LR,IND-JLMIV+R-2020,original,commons-digester-1.5.csv_commons-digester-1.6.csv,1.470588235,3.245393635
LR,IND-JLMIV+R-2020,noDup,commons-digester-1.5.csv_diffToPreviousRelease_commons-digester-1.6.csv,2.127659574,3.845199702
LR,IND-JLMIV+R-2020,original,commons-digester-1.6.csv_commons-digester-1.7.csv,0,0
LR,IND-JLMIV+R-2020,noDup,commons-digester-1.6.csv_diffToPreviousRelease_commons-digester-1.7.csv,0,0
LR,IND-JLMIV+R-2020,original,commons-digester-1.7.csv_commons-digester-1.8.csv,0,0
LR,IND-JLMIV+R-2020,noDup,commons-digester-1.7.csv_diffToPreviousRelease_commons-digester-1.8.csv,0,0
LR,IND-JLMIV+R-2020,original,commons-digester-1.8.csv_commons-digester-2.0.csv,0,0
LR,IND-JLMIV+R-2020,noDup,commons-digester-1.8.csv_diffToPreviousRelease_commons-digester-2.0.csv,0,0
LR,IND-JLMIV+R-2020,original,commons-digester-3.0.csv_commons-digester-3.1.csv,4.545454545,3.650830798
LR,IND-JLMIV+R-2020,noDup,commons-digester-3.0.csv_diffToPreviousRelease_commons-digester-3.1.csv,4.545454545,3.650830798
LR,IND-JLMIV+R-2020,original,commons-digester-3.1.csv_commons-digester-3.2.csv,4.458598726,3.789473684
LR,IND-JLMIV+R-2020,noDup,commons-digester-3.1.csv_diffToPreviousRelease_commons-digester-3.2.csv,4.458598726,3.789473684
LR,IND-JLMIV+R-2020,original,commons-io-1.0.csv_commons-io-1.1.csv,25.64102564,66.57014157
LR,IND-JLMIV+R-2020,noDup,commons-io-1.0.csv_diffToPreviousRelease_commons-io-1.1.csv,34.7826087,79.4045677
LR,IND-JLMIV+R-2020,original,commons-io-1.1.csv_commons-io-1.2.csv,16.66666667,48.55421687
LR,IND-JLMIV+R-2020,noDup,commons-io-1.1.csv_diffToPreviousRelease_commons-io-1.2.csv,25,51.73370319
LR,IND-JLMIV+R-2020,original,commons-io-1.2.csv_commons-io-1.3.csv,14.81481481,42.36835719
LR,IND-JLMIV+R-2020,noDup,commons-io-1.2.csv_diffToPreviousRelease_commons-io-1.3.csv,13.33333333,44.81028536
LR,IND-JLMIV+R-2020,original,commons-io-1.3.csv_commons-io-1.4.csv,20.83333333,49.5438881
LR,IND-JLMIV+R-2020,noDup,commons-io-1.3.csv_diffToPreviousRelease_commons-io-1.4.csv,15.68627451,56.09909062
LR,IND-JLMIV+R-2020,original,commons-io-1.4.csv_commons-io-2.0.csv,11,43.3197832
LR,IND-JLMIV+R-2020,noDup,commons-io-1.4.csv_diffToPreviousRelease_commons-io-2.0.csv,11.57894737,44.78218238
LR,IND-JLMIV+R-2020,original,commons-io-2.0.csv_commons-io-2.1.csv,7,24.50085945
LR,IND-JLMIV+R-2020,noDup,commons-io-2.0.csv_diffToPreviousRelease_commons-io-2.1.csv,7,24.50085945
LR,IND-JLMIV+R-2020,original,commons-io-2.1.csv_commons-io-2.2.csv,4.901960784,21.79597878
LR,IND-JLMIV+R-2020,noDup,commons-io-2.1.csv_diffToPreviousRelease_commons-io-2.2.csv,4.901960784,21.79597878
LR,IND-JLMIV+R-2020,original,commons-io-2.2.csv_commons-io-2.3.csv,5.825242718,24.25101714
LR,IND-JLMIV+R-2020,noDup,commons-io-2.2.csv_diffToPreviousRelease_commons-io-2.3.csv,5.825242718,24.25101714
LR,IND-JLMIV+R-2020,original,commons-io-2.3.csv_commons-io-2.4.csv,5.825242718,25.45322698
LR,IND-JLMIV+R-2020,noDup,commons-io-2.3.csv_diffToPreviousRelease_commons-io-2.4.csv,5.825242718,25.45322698
LR,IND-JLMIV+R-2020,original,commons-io-2.4.csv_commons-io-2.5.csv,6.086956522,13.35363201
LR,IND-JLMIV+R-2020,noDup,commons-io-2.4.csv_diffToPreviousRelease_commons-io-2.5.csv,6.086956522,13.35363201
LR,IND-JLMIV+R-2020,original,commons-jcs-1.0.csv_commons-jcs-1.1.csv,0,0
LR,IND-JLMIV+R-2020,noDup,commons-jcs-1.0.csv_diffToPreviousRelease_commons-jcs-1.1.csv,0,0
LR,IND-JLMIV+R-2020,original,commons-jcs-1.1.csv_commons-jcs-1.3.csv,1.818181818,8.935274947
LR,IND-JLMIV+R-2020,noDup,commons-jcs-1.1.csv_diffToPreviousRelease_commons-jcs-1.3.csv,2.202643172,9.838299419
LR,IND-JLMIV+R-2020,original,commons-jcs-1.3.csv_commons-jcs-2.0.csv,1.902173913,9.017188189
LR,IND-JLMIV+R-2020,noDup,commons-jcs-1.3.csv_diffToPreviousRelease_commons-jcs-2.0.csv,1.902173913,9.017188189
LR,IND-JLMIV+R-2020,original,commons-jcs-2.0.csv_commons-jcs-2.1.csv,1.358695652,10.25738967
LR,IND-JLMIV+R-2020,noDup,commons-jcs-2.0.csv_diffToPreviousRelease_commons-jcs-2.1.csv,1.633986928,11.95220488
LR,IND-JLMIV+R-2020,original,commons-jcs-2.1.csv_commons-jcs-2.2.csv,1.358695652,10.32562502
LR,IND-JLMIV+R-2020,noDup,commons-jcs-2.1.csv_diffToPreviousRelease_commons-jcs-2.2.csv,1.298701299,9.13055422
LR,IND-JLMIV+R-2020,original,commons-jexl-2.0.csv_commons-jexl-2.1.csv,14.49275362,4.657571999
LR,IND-JLMIV+R-2020,noDup,commons-jexl-2.0.csv_diffToPreviousRelease_commons-jexl-2.1.csv,14.49275362,4.657571999
LR,IND-JLMIV+R-2020,original,commons-jexl-2.1.csv_commons-jexl-3.0.csv,9.756097561,36.80263947
LR,IND-JLMIV+R-2020,noDup,commons-jexl-2.1.csv_diffToPreviousRelease_commons-jexl-3.0.csv,9.756097561,36.80263947
LR,IND-JLMIV+R-2020,original,commons-lang-2.0.csv_commons-lang-2.1.csv,5.405405405,13.80264579
LR,IND-JLMIV+R-2020,noDup,commons-lang-2.0.csv_diffToPreviousRelease_commons-lang-2.1.csv,6.896551724,15.06778662
LR,IND-JLMIV+R-2020,original,commons-lang-2.1.csv_commons-lang-2.2.csv,11.68831169,22.84338231
LR,IND-JLMIV+R-2020,noDup,commons-lang-2.1.csv_diffToPreviousRelease_commons-lang-2.2.csv,15,25.44997623
LR,IND-JLMIV+R-2020,original,commons-lang-2.2.csv_commons-lang-2.3.csv,16.88311688,47.16059802
LR,IND-JLMIV+R-2020,noDup,commons-lang-2.2.csv_diffToPreviousRelease_commons-lang-2.3.csv,34.61538462,70.44878156
LR,IND-JLMIV+R-2020,original,commons-lang-2.3.csv_commons-lang-2.4.csv,11.25,29.3751415
LR,IND-JLMIV+R-2020,noDup,commons-lang-2.3.csv_diffToPreviousRelease_commons-lang-2.4.csv,21.62162162,36.29934329
LR,IND-JLMIV+R-2020,original,commons-lang-2.4.csv_commons-lang-2.5.csv,16.47058824,40.17664686
LR,IND-JLMIV+R-2020,noDup,commons-lang-2.4.csv_diffToPreviousRelease_commons-lang-2.5.csv,31.81818182,52.0927062
LR,IND-JLMIV+R-2020,original,commons-lang-2.5.csv_commons-lang-2.6.csv,4.651162791,10.22192334
LR,IND-JLMIV+R-2020,noDup,commons-lang-2.5.csv_diffToPreviousRelease_commons-lang-2.6.csv,4.651162791,10.22192334
LR,IND-JLMIV+R-2020,original,commons-lang-2.6.csv_commons-lang-3.0.csv,2.02020202,4.244418078
LR,IND-JLMIV+R-2020,noDup,commons-lang-2.6.csv_diffToPreviousRelease_commons-lang-3.0.csv,2.02020202,4.244418078
LR,IND-JLMIV+R-2020,original,commons-lang-3.0.csv_commons-lang-3.1.csv,8.080808081,35.73267483
LR,IND-JLMIV+R-2020,noDup,commons-lang-3.0.csv_diffToPreviousRelease_commons-lang-3.1.csv,8.080808081,35.73267483
LR,IND-JLMIV+R-2020,original,commons-lang-3.1.csv_commons-lang-3.2.csv,14.28571429,46.24311655
LR,IND-JLMIV+R-2020,noDup,commons-lang-3.1.csv_diffToPreviousRelease_commons-lang-3.2.csv,14.28571429,46.24311655
LR,IND-JLMIV+R-2020,original,commons-lang-3.2.csv_commons-lang-3.3.csv,13.33333333,42.18191332
LR,IND-JLMIV+R-2020,noDup,commons-lang-3.2.csv_diffToPreviousRelease_commons-lang-3.3.csv,13.33333333,42.18191332
LR,IND-JLMIV+R-2020,original,commons-lang-3.3.csv_commons-lang-3.4.csv,10.74380165,42.06812035
LR,IND-JLMIV+R-2020,noDup,commons-lang-3.3.csv_diffToPreviousRelease_commons-lang-3.4.csv,10.74380165,42.06812035
LR,IND-JLMIV+R-2020,original,commons-lang-3.4.csv_commons-lang-3.5.csv,6.106870229,24.91794416
LR,IND-JLMIV+R-2020,noDup,commons-lang-3.4.csv_diffToPreviousRelease_commons-lang-3.5.csv,6.106870229,24.91794416
LR,IND-JLMIV+R-2020,original,commons-lang-3.5.csv_commons-lang-3.6.csv,2.222222222,7.587064677
LR,IND-JLMIV+R-2020,noDup,commons-lang-3.5.csv_diffToPreviousRelease_commons-lang-3.6.csv,2.222222222,7.587064677
LR,IND-JLMIV+R-2020,original,commons-lang-3.6.csv_commons-lang-3.7.csv,1.449275362,7.218078927
LR,IND-JLMIV+R-2020,noDup,commons-lang-3.6.csv_diffToPreviousRelease_commons-lang-3.7.csv,1.449275362,7.218078927
LR,IND-JLMIV+R-2020,original,commons-math-1.0.csv_commons-math-1.1.csv,3.333333333,9.175
LR,IND-JLMIV+R-2020,noDup,commons-math-1.0.csv_diffToPreviousRelease_commons-math-1.1.csv,3.333333333,9.175
LR,IND-JLMIV+R-2020,original,commons-math-1.1.csv_commons-math-1.2.csv,3.587443946,15.46828559
LR,IND-JLMIV+R-2020,noDup,commons-math-1.1.csv_diffToPreviousRelease_commons-math-1.2.csv,3.587443946,15.46828559
LR,IND-JLMIV+R-2020,original,commons-math-1.2.csv_commons-math-2.0.csv,1.804123711,7.074507238
LR,IND-JLMIV+R-2020,noDup,commons-math-1.2.csv_diffToPreviousRelease_commons-math-2.0.csv,1.804123711,7.074507238
LR,IND-JLMIV+R-2020,original,commons-math-2.0.csv_commons-math-2.1.csv,3.921568627,7.58220806
LR,IND-JLMIV+R-2020,noDup,commons-math-2.0.csv_diffToPreviousRelease_commons-math-2.1.csv,6.666666667,9.232285969
LR,IND-JLMIV+R-2020,original,commons-math-2.1.csv_commons-math-2.2.csv,2.188183807,6.616014281
LR,IND-JLMIV+R-2020,noDup,commons-math-2.1.csv_diffToPreviousRelease_commons-math-2.2.csv,2.990033223,6.532077805
LR,IND-JLMIV+R-2020,original,commons-math-2.2.csv_commons-math-3.0.csv,0.704225352,4.436082613
LR,IND-JLMIV+R-2020,noDup,commons-math-2.2.csv_diffToPreviousRelease_commons-math-3.0.csv,0.704225352,4.436082613
LR,IND-JLMIV+R-2020,original,commons-math-3.0.csv_commons-math-3.1.csv,1.731601732,10.16589559
LR,IND-JLMIV+R-2020,noDup,commons-math-3.0.csv_diffToPreviousRelease_commons-math-3.1.csv,1.731601732,10.16589559
LR,IND-JLMIV+R-2020,original,commons-math-3.1.csv_commons-math-3.2.csv,3.034482759,13.76930064
LR,IND-JLMIV+R-2020,noDup,commons-math-3.1.csv_diffToPreviousRelease_commons-math-3.2.csv,3.034482759,13.76930064
LR,IND-JLMIV+R-2020,original,commons-math-3.2.csv_commons-math-3.3.csv,0.96969697,8.617621579
LR,IND-JLMIV+R-2020,noDup,commons-math-3.2.csv_diffToPreviousRelease_commons-math-3.3.csv,0.96969697,8.617621579
LR,IND-JLMIV+R-2020,original,commons-math-3.3.csv_commons-math-3.4.csv,0.58685446,6.453186325
LR,IND-JLMIV+R-2020,noDup,commons-math-3.3.csv_diffToPreviousRelease_commons-math-3.4.csv,0.58685446,6.453186325
LR,IND-JLMIV+R-2020,original,commons-math-3.4.csv_commons-math-3.5.csv,0.352112676,5.454442494
LR,IND-JLMIV+R-2020,noDup,commons-math-3.4.csv_diffToPreviousRelease_commons-math-3.5.csv,0.352112676,5.454442494
LR,IND-JLMIV+R-2020,original,commons-math-3.5.csv_commons-math-3.6.csv,0.328227571,5.192451221
LR,IND-JLMIV+R-2020,noDup,commons-math-3.5.csv_diffToPreviousRelease_commons-math-3.6.csv,0.328227571,5.192451221
LR,IND-JLMIV+R-2020,original,commons-net-1.0.csv_commons-net-1.1.csv,3.703703704,11.32727063
LR,IND-JLMIV+R-2020,noDup,commons-net-1.0.csv_diffToPreviousRelease_commons-net-1.1.csv,3.225806452,7.759412305
LR,IND-JLMIV+R-2020,original,commons-net-1.1.csv_commons-net-1.2.csv,5.982905983,26.73444308
LR,IND-JLMIV+R-2020,noDup,commons-net-1.1.csv_diffToPreviousRelease_commons-net-1.2.csv,11.11111111,28.90980869
LR,IND-JLMIV+R-2020,original,commons-net-1.2.csv_commons-net-1.3.csv,11.62790698,42.68520246
LR,IND-JLMIV+R-2020,noDup,commons-net-1.2.csv_diffToPreviousRelease_commons-net-1.3.csv,32.43243243,62.03908555
LR,IND-JLMIV+R-2020,original,commons-net-1.3.csv_commons-net-1.4.csv,6.666666667,29.71971067
LR,IND-JLMIV+R-2020,noDup,commons-net-1.3.csv_diffToPreviousRelease_commons-net-1.4.csv,5.555555556,29.16754925
LR,IND-JLMIV+R-2020,original,commons-net-1.4.csv_commons-net-2.0.csv,4.761904762,20.95167835
LR,IND-JLMIV+R-2020,noDup,commons-net-1.4.csv_diffToPreviousRelease_commons-net-2.0.csv,7.058823529,24.14965986
LR,IND-JLMIV+R-2020,original,commons-net-2.0.csv_commons-net-2.1.csv,15.38461538,47.04479646
LR,IND-JLMIV+R-2020,noDup,commons-net-2.0.csv_diffToPreviousRelease_commons-net-2.1.csv,15.38461538,47.04479646
LR,IND-JLMIV+R-2020,original,commons-net-2.1.csv_commons-net-2.2.csv,9.848484848,37.62899572
LR,IND-JLMIV+R-2020,noDup,commons-net-2.1.csv_diffToPreviousRelease_commons-net-2.2.csv,9.848484848,37.62899572
LR,IND-JLMIV+R-2020,original,commons-net-2.2.csv_commons-net-3.0.csv,8.552631579,34.67148117
LR,IND-JLMIV+R-2020,noDup,commons-net-2.2.csv_diffToPreviousRelease_commons-net-3.0.csv,8.552631579,34.67148117
LR,IND-JLMIV+R-2020,original,commons-net-3.0.csv_commons-net-3.1.csv,12.41830065,39.83102814
LR,IND-JLMIV+R-2020,noDup,commons-net-3.0.csv_diffToPreviousRelease_commons-net-3.1.csv,12.41830065,39.83102814
LR,IND-JLMIV+R-2020,original,commons-net-3.1.csv_commons-net-3.2.csv,10.45751634,36.22026016
LR,IND-JLMIV+R-2020,noDup,commons-net-3.1.csv_diffToPreviousRelease_commons-net-3.2.csv,10.45751634,36.22026016
LR,IND-JLMIV+R-2020,original,commons-net-3.2.csv_commons-net-3.3.csv,9.677419355,32.93640234
LR,IND-JLMIV+R-2020,noDup,commons-net-3.2.csv_diffToPreviousRelease_commons-net-3.3.csv,9.677419355,32.93640234
LR,IND-JLMIV+R-2020,original,commons-net-3.3.csv_commons-net-3.4.csv,8.333333333,30.51902226
LR,IND-JLMIV+R-2020,noDup,commons-net-3.3.csv_diffToPreviousRelease_commons-net-3.4.csv,8.333333333,30.51902226
LR,IND-JLMIV+R-2020,original,commons-net-3.4.csv_commons-net-3.5.csv,5.128205128,19.43028295
LR,IND-JLMIV+R-2020,noDup,commons-net-3.4.csv_diffToPreviousRelease_commons-net-3.5.csv,5.128205128,19.43028295
LR,IND-JLMIV+R-2020,original,commons-net-3.5.csv_commons-net-3.6.csv,5.769230769,20.9435039
LR,IND-JLMIV+R-2020,noDup,commons-net-3.5.csv_diffToPreviousRelease_commons-net-3.6.csv,5.769230769,20.9435039
LR,IND-JLMIV+R-2020,original,commons-scxml-0.5.csv_commons-scxml-0.6.csv,5.333333333,27.49860931
LR,IND-JLMIV+R-2020,noDup,commons-scxml-0.5.csv_diffToPreviousRelease_commons-scxml-0.6.csv,6.779661017,30.65949969
LR,IND-JLMIV+R-2020,original,commons-scxml-0.6.csv_commons-scxml-0.7.csv,10.12658228,30.57611844
LR,IND-JLMIV+R-2020,noDup,commons-scxml-0.6.csv_diffToPreviousRelease_commons-scxml-0.7.csv,24.13793103,40.46470846
LR,IND-JLMIV+R-2020,original,commons-scxml-0.7.csv_commons-scxml-0.8.csv,13.92405063,51.6028147
LR,IND-JLMIV+R-2020,noDup,commons-scxml-0.7.csv_diffToPreviousRelease_commons-scxml-0.8.csv,75,87.32116428
LR,IND-JLMIV+R-2020,original,commons-scxml-0.8.csv_commons-scxml-0.9.csv,11.39240506,30.54633263
