train_path,dataset,project,test_path,diff_path,test_path_noDup,class_ratio,class_ratio_noDup,num_neg,num_pos,num_neg_noDup,num_pos_noDup
dataset/original//IND-JLMIV+R-2020/commons-jcs/commons-jcs-2.1.csv,IND-JLMIV+R-2020,commons-jcs,dataset/original//IND-JLMIV+R-2020/commons-jcs/commons-jcs-2.2.csv,dataset/diff/IND-JLMIV+R-2020/commons-jcs-2.1_commons-jcs-2.2_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-jcs/diffToPreviousRelease_commons-jcs-2.2.csv,91,153,364,4,306,2
dataset/original//IND-JLMIV+R-2020/commons-jexl/commons-jexl-1.0.csv,IND-JLMIV+R-2020,commons-jexl,dataset/original//IND-JLMIV+R-2020/commons-jexl/commons-jexl-1.1.csv,dataset/diff/IND-JLMIV+R-2020/commons-jexl-1.0_commons-jexl-1.1_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-jexl/diffToPreviousRelease_commons-jexl-1.1.csv,NA,NA,85,NA,59,NA
dataset/original//IND-JLMIV+R-2020/commons-jexl/commons-jexl-1.1.csv,IND-JLMIV+R-2020,commons-jexl,dataset/original//IND-JLMIV+R-2020/commons-jexl/commons-jexl-2.0.csv,dataset/diff/IND-JLMIV+R-2020/commons-jexl-1.1_commons-jexl-2.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-jexl/diffToPreviousRelease_commons-jexl-2.0.csv,9.4,9.4,47,5,47,5
dataset/original//IND-JLMIV+R-2020/commons-jexl/commons-jexl-2.0.csv,IND-JLMIV+R-2020,commons-jexl,dataset/original//IND-JLMIV+R-2020/commons-jexl/commons-jexl-2.1.csv,dataset/diff/IND-JLMIV+R-2020/commons-jexl-2.0_commons-jexl-2.1_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-jexl/diffToPreviousRelease_commons-jexl-2.1.csv,10.5,10.5,63,6,63,6
dataset/original//IND-JLMIV+R-2020/commons-jexl/commons-jexl-2.1.csv,IND-JLMIV+R-2020,commons-jexl,dataset/original//IND-JLMIV+R-2020/commons-jexl/commons-jexl-3.0.csv,dataset/diff/IND-JLMIV+R-2020/commons-jexl-2.1_commons-jexl-3.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-jexl/diffToPreviousRelease_commons-jexl-3.0.csv,NA,NA,82,NA,82,NA
dataset/original//IND-JLMIV+R-2020/commons-jexl/commons-jexl-3.0.csv,IND-JLMIV+R-2020,commons-jexl,dataset/original//IND-JLMIV+R-2020/commons-jexl/commons-jexl-3.1.csv,dataset/diff/IND-JLMIV+R-2020/commons-jexl-3.0_commons-jexl-3.1_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-jexl/diffToPreviousRelease_commons-jexl-3.1.csv,NA,NA,85,NA,85,NA
dataset/original//IND-JLMIV+R-2020/commons-lang/commons-lang-1.0.csv,IND-JLMIV+R-2020,commons-lang,dataset/original//IND-JLMIV+R-2020/commons-lang/commons-lang-2.0.csv,dataset/diff/IND-JLMIV+R-2020/commons-lang-1.0_commons-lang-2.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-lang/diffToPreviousRelease_commons-lang-2.0.csv,7.142857143,6.857142857,50,7,48,7
dataset/original//IND-JLMIV+R-2020/commons-lang/commons-lang-2.0.csv,IND-JLMIV+R-2020,commons-lang,dataset/original//IND-JLMIV+R-2020/commons-lang/commons-lang-2.1.csv,dataset/diff/IND-JLMIV+R-2020/commons-lang-2.0_commons-lang-2.1_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-lang/diffToPreviousRelease_commons-lang-2.1.csv,4.692307692,3.833333333,61,13,46,12
dataset/original//IND-JLMIV+R-2020/commons-lang/commons-lang-2.1.csv,IND-JLMIV+R-2020,commons-lang,dataset/original//IND-JLMIV+R-2020/commons-lang/commons-lang-2.2.csv,dataset/diff/IND-JLMIV+R-2020/commons-lang-2.1_commons-lang-2.2_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-lang/diffToPreviousRelease_commons-lang-2.2.csv,3.277777778,2.333333333,59,18,42,18
dataset/original//IND-JLMIV+R-2020/commons-lang/commons-lang-2.2.csv,IND-JLMIV+R-2020,commons-lang,dataset/original//IND-JLMIV+R-2020/commons-lang/commons-lang-2.3.csv,dataset/diff/IND-JLMIV+R-2020/commons-lang-2.2_commons-lang-2.3_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-lang/diffToPreviousRelease_commons-lang-2.3.csv,3.8125,1.6,61,16,16,10
dataset/original//IND-JLMIV+R-2020/commons-lang/commons-lang-2.3.csv,IND-JLMIV+R-2020,commons-lang,dataset/original//IND-JLMIV+R-2020/commons-lang/commons-lang-2.4.csv,dataset/diff/IND-JLMIV+R-2020/commons-lang-2.3_commons-lang-2.4_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-lang/diffToPreviousRelease_commons-lang-2.4.csv,3.705882353,1.642857143,63,17,23,14
dataset/original//IND-JLMIV+R-2020/commons-lang/commons-lang-2.4.csv,IND-JLMIV+R-2020,commons-lang,dataset/original//IND-JLMIV+R-2020/commons-lang/commons-lang-2.5.csv,dataset/diff/IND-JLMIV+R-2020/commons-lang-2.4_commons-lang-2.5_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-lang/diffToPreviousRelease_commons-lang-2.5.csv,7.5,4.5,75,10,36,8
dataset/original//IND-JLMIV+R-2020/commons-lang/commons-lang-2.5.csv,IND-JLMIV+R-2020,commons-lang,dataset/original//IND-JLMIV+R-2020/commons-lang/commons-lang-2.6.csv,dataset/diff/IND-JLMIV+R-2020/commons-lang-2.5_commons-lang-2.6_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-lang/diffToPreviousRelease_commons-lang-2.6.csv,9.75,9.75,78,8,78,8
dataset/original//IND-JLMIV+R-2020/commons-lang/commons-lang-2.6.csv,IND-JLMIV+R-2020,commons-lang,dataset/original//IND-JLMIV+R-2020/commons-lang/commons-lang-3.0.csv,dataset/diff/IND-JLMIV+R-2020/commons-lang-2.6_commons-lang-3.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-lang/diffToPreviousRelease_commons-lang-3.0.csv,5.1875,5.1875,83,16,83,16
dataset/original//IND-JLMIV+R-2020/commons-lang/commons-lang-3.0.csv,IND-JLMIV+R-2020,commons-lang,dataset/original//IND-JLMIV+R-2020/commons-lang/commons-lang-3.1.csv,dataset/diff/IND-JLMIV+R-2020/commons-lang-3.0_commons-lang-3.1_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-lang/diffToPreviousRelease_commons-lang-3.1.csv,3.95,3.95,79,20,79,20
dataset/original//IND-JLMIV+R-2020/commons-lang/commons-lang-3.1.csv,IND-JLMIV+R-2020,commons-lang,dataset/original//IND-JLMIV+R-2020/commons-lang/commons-lang-3.2.csv,dataset/diff/IND-JLMIV+R-2020/commons-lang-3.1_commons-lang-3.2_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-lang/diffToPreviousRelease_commons-lang-3.2.csv,4.333333333,4.333333333,91,21,91,21
dataset/original//IND-JLMIV+R-2020/commons-lang/commons-lang-3.2.csv,IND-JLMIV+R-2020,commons-lang,dataset/original//IND-JLMIV+R-2020/commons-lang/commons-lang-3.3.csv,dataset/diff/IND-JLMIV+R-2020/commons-lang-3.2_commons-lang-3.3_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-lang/diffToPreviousRelease_commons-lang-3.3.csv,6.058823529,6.058823529,103,17,103,17
dataset/original//IND-JLMIV+R-2020/commons-lang/commons-lang-3.3.csv,IND-JLMIV+R-2020,commons-lang,dataset/original//IND-JLMIV+R-2020/commons-lang/commons-lang-3.4.csv,dataset/diff/IND-JLMIV+R-2020/commons-lang-3.3_commons-lang-3.4_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-lang/diffToPreviousRelease_commons-lang-3.4.csv,7.642857143,7.642857143,107,14,107,14
dataset/original//IND-JLMIV+R-2020/commons-lang/commons-lang-3.4.csv,IND-JLMIV+R-2020,commons-lang,dataset/original//IND-JLMIV+R-2020/commons-lang/commons-lang-3.5.csv,dataset/diff/IND-JLMIV+R-2020/commons-lang-3.4_commons-lang-3.5_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-lang/diffToPreviousRelease_commons-lang-3.5.csv,13.55555556,13.55555556,122,9,122,9
dataset/original//IND-JLMIV+R-2020/commons-lang/commons-lang-3.5.csv,IND-JLMIV+R-2020,commons-lang,dataset/original//IND-JLMIV+R-2020/commons-lang/commons-lang-3.6.csv,dataset/diff/IND-JLMIV+R-2020/commons-lang-3.5_commons-lang-3.6_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-lang/diffToPreviousRelease_commons-lang-3.6.csv,21.5,21.5,129,6,129,6
dataset/original//IND-JLMIV+R-2020/commons-lang/commons-lang-3.6.csv,IND-JLMIV+R-2020,commons-lang,dataset/original//IND-JLMIV+R-2020/commons-lang/commons-lang-3.7.csv,dataset/diff/IND-JLMIV+R-2020/commons-lang-3.6_commons-lang-3.7_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-lang/diffToPreviousRelease_commons-lang-3.7.csv,33.5,33.5,134,4,134,4
dataset/original//IND-JLMIV+R-2020/commons-math/commons-math-1.0.csv,IND-JLMIV+R-2020,commons-math,dataset/original//IND-JLMIV+R-2020/commons-math/commons-math-1.1.csv,dataset/diff/IND-JLMIV+R-2020/commons-math-1.0_commons-math-1.1_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-math/diffToPreviousRelease_commons-math-1.1.csv,16.14285714,16.14285714,113,7,113,7
dataset/original//IND-JLMIV+R-2020/commons-math/commons-math-1.1.csv,IND-JLMIV+R-2020,commons-math,dataset/original//IND-JLMIV+R-2020/commons-math/commons-math-1.2.csv,dataset/diff/IND-JLMIV+R-2020/commons-math-1.1_commons-math-1.2_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-math/diffToPreviousRelease_commons-math-1.2.csv,19.27272727,19.27272727,212,11,212,11
dataset/original//IND-JLMIV+R-2020/commons-math/commons-math-1.2.csv,IND-JLMIV+R-2020,commons-math,dataset/original//IND-JLMIV+R-2020/commons-math/commons-math-2.0.csv,dataset/diff/IND-JLMIV+R-2020/commons-math-1.2_commons-math-2.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-math/diffToPreviousRelease_commons-math-2.0.csv,12.85714286,12.85714286,360,28,360,28
dataset/original//IND-JLMIV+R-2020/commons-math/commons-math-2.0.csv,IND-JLMIV+R-2020,commons-math,dataset/original//IND-JLMIV+R-2020/commons-math/commons-math-2.1.csv,dataset/diff/IND-JLMIV+R-2020/commons-math-2.0_commons-math-2.1_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-math/diffToPreviousRelease_commons-math-2.1.csv,18.42857143,16.14285714,387,21,226,14
dataset/original//IND-JLMIV+R-2020/commons-math/commons-math-2.1.csv,IND-JLMIV+R-2020,commons-math,dataset/original//IND-JLMIV+R-2020/commons-math/commons-math-2.2.csv,dataset/diff/IND-JLMIV+R-2020/commons-math-2.1_commons-math-2.2_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-math/diffToPreviousRelease_commons-math-2.2.csv,31.64285714,26.36363636,443,14,290,11
dataset/original//IND-JLMIV+R-2020/commons-math/commons-math-2.2.csv,IND-JLMIV+R-2020,commons-math,dataset/original//IND-JLMIV+R-2020/commons-math/commons-math-3.0.csv,dataset/diff/IND-JLMIV+R-2020/commons-math-2.2_commons-math-3.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-math/diffToPreviousRelease_commons-math-3.0.csv,18.5862069,18.5862069,539,29,539,29
dataset/original//IND-JLMIV+R-2020/commons-math/commons-math-3.0.csv,IND-JLMIV+R-2020,commons-math,dataset/original//IND-JLMIV+R-2020/commons-math/commons-math-3.1.csv,dataset/diff/IND-JLMIV+R-2020/commons-math-3.0_commons-math-3.1_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-math/diffToPreviousRelease_commons-math-3.1.csv,13.14285714,13.14285714,644,49,644,49
dataset/original//IND-JLMIV+R-2020/commons-math/commons-math-3.1.csv,IND-JLMIV+R-2020,commons-math,dataset/original//IND-JLMIV+R-2020/commons-math/commons-math-3.2.csv,dataset/diff/IND-JLMIV+R-2020/commons-math-3.1_commons-math-3.2_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-math/diffToPreviousRelease_commons-math-3.2.csv,20.96969697,20.96969697,692,33,692,33
dataset/original//IND-JLMIV+R-2020/commons-math/commons-math-3.2.csv,IND-JLMIV+R-2020,commons-math,dataset/original//IND-JLMIV+R-2020/commons-math/commons-math-3.3.csv,dataset/diff/IND-JLMIV+R-2020/commons-math-3.2_commons-math-3.3_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-math/diffToPreviousRelease_commons-math-3.3.csv,40.25,40.25,805,20,805,20
dataset/original//IND-JLMIV+R-2020/commons-math/commons-math-3.3.csv,IND-JLMIV+R-2020,commons-math,dataset/original//IND-JLMIV+R-2020/commons-math/commons-math-3.4.csv,dataset/diff/IND-JLMIV+R-2020/commons-math-3.3_commons-math-3.4_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-math/diffToPreviousRelease_commons-math-3.4.csv,105.5,105.5,844,8,844,8
dataset/original//IND-JLMIV+R-2020/commons-math/commons-math-3.4.csv,IND-JLMIV+R-2020,commons-math,dataset/original//IND-JLMIV+R-2020/commons-math/commons-math-3.5.csv,dataset/diff/IND-JLMIV+R-2020/commons-math-3.4_commons-math-3.5_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-math/diffToPreviousRelease_commons-math-3.5.csv,141,141,846,6,846,6
dataset/original//IND-JLMIV+R-2020/commons-math/commons-math-3.5.csv,IND-JLMIV+R-2020,commons-math,dataset/original//IND-JLMIV+R-2020/commons-math/commons-math-3.6.csv,dataset/diff/IND-JLMIV+R-2020/commons-math-3.5_commons-math-3.6_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-math/diffToPreviousRelease_commons-math-3.6.csv,NA,NA,914,NA,914,NA
dataset/original//IND-JLMIV+R-2020/commons-net/commons-net-1.0.csv,IND-JLMIV+R-2020,commons-net,dataset/original//IND-JLMIV+R-2020/commons-net/commons-net-1.1.csv,dataset/diff/IND-JLMIV+R-2020/commons-net-1.0_commons-net-1.1_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-net/diffToPreviousRelease_commons-net-1.1.csv,8.818181818,5.2,97,11,26,5
dataset/original//IND-JLMIV+R-2020/commons-net/commons-net-1.1.csv,IND-JLMIV+R-2020,commons-net,dataset/original//IND-JLMIV+R-2020/commons-net/commons-net-1.2.csv,dataset/diff/IND-JLMIV+R-2020/commons-net-1.1_commons-net-1.2_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-net/diffToPreviousRelease_commons-net-1.2.csv,7.357142857,3.5,103,14,21,6
dataset/original//IND-JLMIV+R-2020/commons-net/commons-net-1.2.csv,IND-JLMIV+R-2020,commons-net,dataset/original//IND-JLMIV+R-2020/commons-net/commons-net-1.3.csv,dataset/diff/IND-JLMIV+R-2020/commons-net-1.2_commons-net-1.3_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-net/diffToPreviousRelease_commons-net-1.3.csv,7.0625,3.111111111,113,16,28,9
dataset/original//IND-JLMIV+R-2020/commons-net/commons-net-1.3.csv,IND-JLMIV+R-2020,commons-net,dataset/original//IND-JLMIV+R-2020/commons-net/commons-net-1.4.csv,dataset/diff/IND-JLMIV+R-2020/commons-net-1.3_commons-net-1.4_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-net/diffToPreviousRelease_commons-net-1.4.csv,14.88235294,39.5,253,17,158,4
dataset/original//IND-JLMIV+R-2020/commons-net/commons-net-1.4.csv,IND-JLMIV+R-2020,commons-net,dataset/original//IND-JLMIV+R-2020/commons-net/commons-net-2.0.csv,dataset/diff/IND-JLMIV+R-2020/commons-net-1.4_commons-net-2.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-net/diffToPreviousRelease_commons-net-2.0.csv,4.04,2.695652174,101,25,62,23
dataset/original//IND-JLMIV+R-2020/commons-net/commons-net-2.0.csv,IND-JLMIV+R-2020,commons-net,dataset/original//IND-JLMIV+R-2020/commons-net/commons-net-2.1.csv,dataset/diff/IND-JLMIV+R-2020/commons-net-2.0_commons-net-2.1_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-net/diffToPreviousRelease_commons-net-2.1.csv,5.5,5.5,110,20,110,20
dataset/original//IND-JLMIV+R-2020/commons-net/commons-net-2.1.csv,IND-JLMIV+R-2020,commons-net,dataset/original//IND-JLMIV+R-2020/commons-net/commons-net-2.2.csv,dataset/diff/IND-JLMIV+R-2020/commons-net-2.1_commons-net-2.2_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-net/diffToPreviousRelease_commons-net-2.2.csv,6.333333333,6.333333333,114,18,114,18
dataset/original//IND-JLMIV+R-2020/commons-net/commons-net-2.2.csv,IND-JLMIV+R-2020,commons-net,dataset/original//IND-JLMIV+R-2020/commons-net/commons-net-3.0.csv,dataset/diff/IND-JLMIV+R-2020/commons-net-2.2_commons-net-3.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-net/diffToPreviousRelease_commons-net-3.0.csv,6.238095238,6.238095238,131,21,131,21
dataset/original//IND-JLMIV+R-2020/commons-net/commons-net-3.0.csv,IND-JLMIV+R-2020,commons-net,dataset/original//IND-JLMIV+R-2020/commons-net/commons-net-3.1.csv,dataset/diff/IND-JLMIV+R-2020/commons-net-3.0_commons-net-3.1_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-net/diffToPreviousRelease_commons-net-3.1.csv,6.65,6.65,133,20,133,20
dataset/original//IND-JLMIV+R-2020/commons-net/commons-net-3.1.csv,IND-JLMIV+R-2020,commons-net,dataset/original//IND-JLMIV+R-2020/commons-net/commons-net-3.2.csv,dataset/diff/IND-JLMIV+R-2020/commons-net-3.1_commons-net-3.2_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-net/diffToPreviousRelease_commons-net-3.2.csv,7.5,7.5,135,18,135,18
dataset/original//IND-JLMIV+R-2020/commons-net/commons-net-3.2.csv,IND-JLMIV+R-2020,commons-net,dataset/original//IND-JLMIV+R-2020/commons-net/commons-net-3.3.csv,dataset/diff/IND-JLMIV+R-2020/commons-net-3.2_commons-net-3.3_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-net/diffToPreviousRelease_commons-net-3.3.csv,7.611111111,7.611111111,137,18,137,18
dataset/original//IND-JLMIV+R-2020/commons-net/commons-net-3.3.csv,IND-JLMIV+R-2020,commons-net,dataset/original//IND-JLMIV+R-2020/commons-net/commons-net-3.4.csv,dataset/diff/IND-JLMIV+R-2020/commons-net-3.3_commons-net-3.4_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-net/diffToPreviousRelease_commons-net-3.4.csv,16.33333333,16.33333333,147,9,147,9
dataset/original//IND-JLMIV+R-2020/commons-net/commons-net-3.4.csv,IND-JLMIV+R-2020,commons-net,dataset/original//IND-JLMIV+R-2020/commons-net/commons-net-3.5.csv,dataset/diff/IND-JLMIV+R-2020/commons-net-3.4_commons-net-3.5_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-net/diffToPreviousRelease_commons-net-3.5.csv,16.33333333,16.33333333,147,9,147,9
dataset/original//IND-JLMIV+R-2020/commons-net/commons-net-3.5.csv,IND-JLMIV+R-2020,commons-net,dataset/original//IND-JLMIV+R-2020/commons-net/commons-net-3.6.csv,dataset/diff/IND-JLMIV+R-2020/commons-net-3.5_commons-net-3.6_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-net/diffToPreviousRelease_commons-net-3.6.csv,51,51,153,3,153,3
dataset/original//IND-JLMIV+R-2020/commons-scxml/commons-scxml-0.5.csv,IND-JLMIV+R-2020,commons-scxml,dataset/original//IND-JLMIV+R-2020/commons-scxml/commons-scxml-0.6.csv,dataset/diff/IND-JLMIV+R-2020/commons-scxml-0.5_commons-scxml-0.6_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-scxml/diffToPreviousRelease_commons-scxml-0.6.csv,5.25,4.9,63,12,49,10
dataset/original//IND-JLMIV+R-2020/commons-scxml/commons-scxml-0.6.csv,IND-JLMIV+R-2020,commons-scxml,dataset/original//IND-JLMIV+R-2020/commons-scxml/commons-scxml-0.7.csv,dataset/diff/IND-JLMIV+R-2020/commons-scxml-0.6_commons-scxml-0.7_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-scxml/diffToPreviousRelease_commons-scxml-0.7.csv,4.266666667,2.625,64,15,21,8
dataset/original//IND-JLMIV+R-2020/commons-scxml/commons-scxml-0.7.csv,IND-JLMIV+R-2020,commons-scxml,dataset/original//IND-JLMIV+R-2020/commons-scxml/commons-scxml-0.8.csv,dataset/diff/IND-JLMIV+R-2020/commons-scxml-0.7_commons-scxml-0.8_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-scxml/diffToPreviousRelease_commons-scxml-0.8.csv,4.266666667,1,64,15,2,2
dataset/original//IND-JLMIV+R-2020/commons-scxml/commons-scxml-0.8.csv,IND-JLMIV+R-2020,commons-scxml,dataset/original//IND-JLMIV+R-2020/commons-scxml/commons-scxml-0.9.csv,dataset/diff/IND-JLMIV+R-2020/commons-scxml-0.8_commons-scxml-0.9_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-scxml/diffToPreviousRelease_commons-scxml-0.9.csv,14.8,4.25,74,5,17,4
dataset/original//IND-JLMIV+R-2020/commons-validator/commons-validator-1.0.csv,IND-JLMIV+R-2020,commons-validator,dataset/original//IND-JLMIV+R-2020/commons-validator/commons-validator-1.1.0.csv,dataset/diff/IND-JLMIV+R-2020/commons-validator-1.0_commons-validator-1.1.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-validator/diffToPreviousRelease_commons-validator-1.1.0.csv,6.666666667,6.333333333,20,3,19,3
dataset/original//IND-JLMIV+R-2020/commons-validator/commons-validator-1.1.0.csv,IND-JLMIV+R-2020,commons-validator,dataset/original//IND-JLMIV+R-2020/commons-validator/commons-validator-1.2.0.csv,dataset/diff/IND-JLMIV+R-2020/commons-validator-1.1.0_commons-validator-1.2.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-validator/diffToPreviousRelease_commons-validator-1.2.0.csv,2.142857143,1.857142857,15,7,13,7
dataset/original//IND-JLMIV+R-2020/commons-validator/commons-validator-1.2.0.csv,IND-JLMIV+R-2020,commons-validator,dataset/original//IND-JLMIV+R-2020/commons-validator/commons-validator-1.3.0.csv,dataset/diff/IND-JLMIV+R-2020/commons-validator-1.2.0_commons-validator-1.3.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-validator/diffToPreviousRelease_commons-validator-1.3.0.csv,4.428571429,6.25,31,7,25,4
dataset/original//IND-JLMIV+R-2020/commons-validator/commons-validator-1.3.0.csv,IND-JLMIV+R-2020,commons-validator,dataset/original//IND-JLMIV+R-2020/commons-validator/commons-validator-1.4.0.csv,dataset/diff/IND-JLMIV+R-2020/commons-validator-1.3.0_commons-validator-1.4.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-validator/diffToPreviousRelease_commons-validator-1.4.0.csv,8.833333333,8.5,53,6,51,6
dataset/original//IND-JLMIV+R-2020/commons-validator/commons-validator-1.4.0.csv,IND-JLMIV+R-2020,commons-validator,dataset/original//IND-JLMIV+R-2020/commons-validator/commons-validator-1.5.0.csv,dataset/diff/IND-JLMIV+R-2020/commons-validator-1.4.0_commons-validator-1.5.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-validator/diffToPreviousRelease_commons-validator-1.5.0.csv,19.66666667,19.66666667,59,3,59,3
dataset/original//IND-JLMIV+R-2020/commons-validator/commons-validator-1.5.0.csv,IND-JLMIV+R-2020,commons-validator,dataset/original//IND-JLMIV+R-2020/commons-validator/commons-validator-1.6.0.csv,dataset/diff/IND-JLMIV+R-2020/commons-validator-1.5.0_commons-validator-1.6.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-validator/diffToPreviousRelease_commons-validator-1.6.0.csv,62,62,62,1,62,1
dataset/original//IND-JLMIV+R-2020/commons-vfs/commons-vfs-1.0.csv,IND-JLMIV+R-2020,commons-vfs,dataset/original//IND-JLMIV+R-2020/commons-vfs/commons-vfs-2.0.csv,dataset/diff/IND-JLMIV+R-2020/commons-vfs-1.0_commons-vfs-2.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-vfs/diffToPreviousRelease_commons-vfs-2.0.csv,9.04,9.04,226,25,226,25
dataset/original//IND-JLMIV+R-2020/commons-vfs/commons-vfs-2.0.csv,IND-JLMIV+R-2020,commons-vfs,dataset/original//IND-JLMIV+R-2020/commons-vfs/commons-vfs-2.1.csv,dataset/diff/IND-JLMIV+R-2020/commons-vfs-2.0_commons-vfs-2.1_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-vfs/diffToPreviousRelease_commons-vfs-2.1.csv,85.33333333,85.33333333,256,3,256,3
dataset/original//IND-JLMIV+R-2020/commons-vfs/commons-vfs-2.1.csv,IND-JLMIV+R-2020,commons-vfs,dataset/original//IND-JLMIV+R-2020/commons-vfs/commons-vfs-2.2.csv,dataset/diff/IND-JLMIV+R-2020/commons-vfs-2.1_commons-vfs-2.2_file.csv,./dataset/data_new/IND-JLMIV+R-2020/commons-vfs/diffToPreviousRelease_commons-vfs-2.2.csv,130,130,260,2,260,2
dataset/original//IND-JLMIV+R-2020/deltaspike/deltaspike-0.1.csv,IND-JLMIV+R-2020,deltaspike,dataset/original//IND-JLMIV+R-2020/deltaspike/deltaspike-0.2.csv,dataset/diff/IND-JLMIV+R-2020/deltaspike-0.1_deltaspike-0.2_file.csv,./dataset/data_new/IND-JLMIV+R-2020/deltaspike/diffToPreviousRelease_deltaspike-0.2.csv,13.46153846,11.30769231,175,13,147,13
dataset/original//IND-JLMIV+R-2020/deltaspike/deltaspike-0.2.csv,IND-JLMIV+R-2020,deltaspike,dataset/original//IND-JLMIV+R-2020/deltaspike/deltaspike-0.3.csv,dataset/diff/IND-JLMIV+R-2020/deltaspike-0.2_deltaspike-0.3_file.csv,./dataset/data_new/IND-JLMIV+R-2020/deltaspike/diffToPreviousRelease_deltaspike-0.3.csv,8.526315789,7.071428571,162,19,99,14
dataset/original//IND-JLMIV+R-2020/deltaspike/deltaspike-0.3.csv,IND-JLMIV+R-2020,deltaspike,dataset/original//IND-JLMIV+R-2020/deltaspike/deltaspike-0.4.csv,dataset/diff/IND-JLMIV+R-2020/deltaspike-0.3_deltaspike-0.4_file.csv,./dataset/data_new/IND-JLMIV+R-2020/deltaspike/diffToPreviousRelease_deltaspike-0.4.csv,11.56,10.52941176,289,25,179,17
dataset/original//IND-JLMIV+R-2020/deltaspike/deltaspike-0.4.csv,IND-JLMIV+R-2020,deltaspike,dataset/original//IND-JLMIV+R-2020/deltaspike/deltaspike-0.5.csv,dataset/diff/IND-JLMIV+R-2020/deltaspike-0.4_deltaspike-0.5_file.csv,./dataset/data_new/IND-JLMIV+R-2020/deltaspike/diffToPreviousRelease_deltaspike-0.5.csv,14.375,11.25,460,32,180,16
dataset/original//IND-JLMIV+R-2020/deltaspike/deltaspike-0.5.csv,IND-JLMIV+R-2020,deltaspike,dataset/original//IND-JLMIV+R-2020/deltaspike/deltaspike-0.6.csv,dataset/diff/IND-JLMIV+R-2020/deltaspike-0.5_deltaspike-0.6_file.csv,./dataset/data_new/IND-JLMIV+R-2020/deltaspike/diffToPreviousRelease_deltaspike-0.6.csv,19.64285714,8.95,550,28,179,20
